route,baggage_amount
OSL-MEM 2
BOO-LJU 2
BGO-XMN 2
KRS-MCO 2
OSL-SGN 2
OSL-KMQ 2
OSL-FAI 2
MQN-CEB 2
RVK-GRU 2
RVK-HAM 2
AES-UME 2
BOO-NCL 2
MQN-MNL 2
LYR-FCO 2
OSL-MLG 2
TRD-SAT 2
SVG-LAS 2
OSL-RNB 2
BGO-CUR 2
MOL-FAE 2
SVG-BOJ 2
BOO-OSD 2
TRD-TSR 2
SDN-VIE 2
BGO-IOM 2
MQN-GDN 2
SDN-ALC 2
TRD-FNC 2
BOO-BCN 2
MQN-LLA 2
LKL-VIE 2
HAU-VIE 2
SSJ-HAM 2
AES-NAP 2
BOO-BLQ 2
OSL-PWM 2
OSL-BTV 2
OSL-ACV 2
HVG-LHR 2
HAU-ADL 2
TRD-DAC 2
SVG-MHQ 2
TOS-TRN 2
HAU-UME 2
OSL-BIL 2
OSL-LBB 2
OSL-DNK 2
SVG-ERI 2
TRD-SLC 2
SSJ-LYS 2
BJF-MUC 2
HAA-BLL 2
AES-KBL 2
AES-KLR 2
SVG-DOH 2
MQN-BRU 2
OSL-LOP 2
OSL-PVR 2
SVG-MAA 2
OSL-MCT 2
BGO-FLL 2
BOO-VRN 2
TOS-MQX 2
FRO-FAO 2
TRD-SGF 2
FDE-SFT 2
BDU-VCE 2
BGO-MMX 2
SVG-SDL 2
BGO-SMI 2
SVG-GFK 2
SVJ-FCO 2
AES-NBO 2
SVG-AJR 2
OSL-PNR 2
TOS-JFK 2
AES-MME 2
AES-VLC 2
ALF-BRE 2
TRD-AVL 2
OSL-HOU 2
ANX-FAE 2
LKN-SDL 2
BOO-SDL 2
HAU-FLR 2
HOV-MIA 2
SOG-OSD 2
OSL-RAP 2
AES-TUN 2
OSL-LUZ 2
OSL-UUS 2
OSL-SOU 2
KRS-IND 2
SVG-SJU 2
KRS-IAD 2
TRD-IFN 2
SVG-SBW 2
KSU-NWI 2
HFT-PLQ 2
SVG-YXE 2
SDN-MUC 2
FDE-CDG 2
TRD-FLL 2
HOV-LIN 2
AES-FLN 2
OSL-GNY 2
HAU-SAN 2
KRS-PMO 2
KSU-RZE 2
BGO-HND 2
KKN-OTP 2
KRS-POZ 2
TOS-FAO 2
TOS-TLV 2
OSL-KHE 2
BOO-PMO 2
EVE-SDL 2
KKN-KLR 2
KKN-OSD 2
AES-LCY 2
SOG-TLL 2
RVK-MAN 2
TRD-VER 2
HAU-RZE 2
OSL-OUA 2
BGO-ZAD 2
BOO-MLA 2
RVK-ALC 2
BGO-BGW 2
BJF-ODS 2
LKN-VCE 2
SVG-HKG 2
TRD-TRI 2
OSL-ASE 2
OSL-SBN 2
OSL-LPI 2
OSL-IMF 2
HOV-SAW 2
SVG-OUL 2
HFT-OPO 2
VAW-LHR 2
TOS-AGH 2
OSL-NDJ 2
OSL-MME 2
SVG-CHS 2
SVG-RAK 2
SOG-LHR 2
KRS-YIA 2
HAU-CMB 2
TOS-ISU 2
SVG-FLL 2
TOS-JUB 2
SVG-GGR 2
OSY-SOF 2
HAU-BLR 2
OSL-TFN 2
HAU-ORK 2
BGO-WDH 2
KRS-LCA 2
BGO-XIY 2
OSL-XIY 2
SVJ-VNO 2
KSU-FOR 2
BOO-KRT 2
TOS-IKA 2
KRS-SMF 2
MOL-ADA 2
BGO-REC 2
TOS-BHX 2
TRD-BDS 1
TRD-EGS 1
HVG-PLQ 1
SOG-ADA 1
SKN-BLL 1
MJF-ZRH 1
SSJ-AAR 1
SVJ-LIN 1
SSJ-KLR 1
KKN-SDL 1
OSL-SDF 1
SOG-GVA 1
LYR-DRS 1
KRS-LBA 1
MOL-TKU 1
MOL-GIG 1
TRD-PIT 1
BGO-EVN 1
BGO-HNL 1
OSL-KGD 1
HOV-GLA 1
FRO-CWL 1
AES-PAT 1
OSL-PAT 1
KSU-LSI 1
BOO-SYY 1
SVG-SYY 1
BOO-NWI 1
TRD-BNA 1
MEH-FAE 1
MQN-BLL 1
LKN-KLR 1
OSL-CFN 1
TOS-SFO 1
RVK-WRO 1
SVG-SGN 1
OSL-PLM 1
SVG-ASF 1
AES-MCO 1
TOS-MEX 1
AES-CID 1
OSL-CID 1
TRD-ERI 1
OSL-ERI 1
TOS-GRU 1
FRO-BRE 1
OSL-CHO 1
KSU-CME 1
AES-MEX 1
TOS-OSD 1
BNN-UME 1
OSL-SDK 1
HAA-TXL 1
HAA-DUS 1
HFT-DUS 1
ANX-TXL 1
BGO-PIT 1
OSL-MOT 1
FRO-GOT 1
SKN-NCL 1
MOL-SFT 1
MJF-WAW 1
KRS-SAT 1
TOS-PUY 1
OSL-CRP 1
BGO-VRN 1
BNN-NUE 1
BOO-SFO 1
AES-SFO 1
BGO-KGL 1
MOL-EWR 1
TRD-MME 1
OSL-XER 1
KKN-DUB 1
SDN-VNO 1
ALF-MXP 1
OSY-FRA 1
BGO-TFS 1
TOS-KIX 1
KKN-SGD 1
TOS-SGD 1
BGO-KIV 1
HAU-GIG 1
LYR-KBP 1
SSJ-GVA 1
HAU-FLN 1
TRD-MQT 1
KRS-JHB 1
OSL-JHB 1
TRD-JUB 1
HAU-GSV 1
OSL-GSV 1
BOO-DOH 1
FDE-BIO 1
BGO-UIO 1
FDE-AGP 1
TRD-AUS 1
BGO-BPS 1
OSL-MKG 1
TRD-LHE 1
HVG-ARN 1
LYR-EDI 1
OSL-MTY 1
SSJ-VAR 1
TRD-RUN 1
BGO-AUH 1
SVG-ZAD 1
BOO-MSY 1
MOL-LIS 1
KSU-ADB 1
RET-LHR 1
HAU-SYD 1
TOS-LUX 1
SVG-EVN 1
KRS-KTW 1
BGO-CLE 1
SVG-ARH 1
SVG-CFU 1
FRO-OSD 1
HAU-BEY 1
SKN-GOT 1
LYR-FAO 1
OSL-SKT 1
BGO-COO 1
ALF-NCE 1
SVG-ABQ 1
BGO-AAQ 1
TRD-PDG 1
OSL-IDA 1
SVG-PUJ 1
KRS-AUH 1
HAU-TRN 1
RVK-VIE 1
SDN-CEB 1
TOS-MLA 1
SVG-GTR 1
BGO-GNV 1
BGO-ORF 1
BDU-BRU 1
LKL-DUB 1
ANX-PLQ 1
MOL-LSI 1
FRO-BCN 1
SDN-HUY 1
EVE-GRZ 1
TRD-CLJ 1
BOO-SKP 1
LKL-CGK 1
TOS-CGK 1
HAU-ASF 1
OSL-ASF 1
MJF-NVT 1
BOO-NVT 1
EVE-UME 1
OSL-TAM 1
BGO-DEN 1
TOS-NRT 1
LKN-LAD 1
BOO-LAD 1
AES-CAG 1
BGO-HOU 1
KRS-OVD 1
KRS-CHQ 1
KRS-OSD 1
HAU-PRN 1
SSJ-MAN 1
TRD-OUL 1
ALF-CTA 1
TRD-LIM 1
EVE-SAN 1
EVE-YVR 1
SVG-TZX 1
SVG-BIS 1
AES-EWR 1
OSL-SSA 1
KSU-ODS 1
KSU-LBA 1
FRO-BUD 1
AES-PHL 1
BGO-GDL 1
OSL-DIR 1
HOV-IAH 1
SVJ-BRU 1
TOS-SDL 1
KSU-VGO 1
HAU-MMX 1
BGO-RDM 1
FDE-FAE 1
SVG-BKI 1
FRO-LCY 1
MEH-GDN 1
OSL-BTU 1
AES-OMA 1
TRD-LED 1
MJF-TYS 1
OSL-KZN 1
BGO-YOW 1
SVG-MAF 1
ANX-VIE 1
KSU-CFE 1
OSL-ACE 1
MJF-GDN 1
BGO-TPE 1
KRS-NAP 1
KRS-TBS 1
TRD-MHD 1
BGO-PNS 1
SOG-GIG 1
OSL-BOG 1
TRD-PMO 1
KRS-SEA 1
KRS-CUN 1
SVJ-MXP 1
BGO-CUN 1
BDU-DOH 1
KRS-PDX 1
KRS-ZAD 1
OSL-SJC 1
BGO-YHZ 1
SDN-BIO 1
SOG-BIO 1
FDE-DUB 1
TRD-NKG 1
KRS-AJR 1
KSU-PER 1
KRS-PER 1
HAA-FRA 1
HAU-OSD 1
KSU-MLA 1
TOS-NKG 1
TRD-ISU 1
SOG-FCO 1
SVG-SMI 1
FDE-ATH 1
HAU-TLV 1
HVG-KEF 1
LKN-OPO 1
SDN-NCL 1
TRD-SEA 1
ANX-LAX 1
BOO-LAX 1
ALF-MYY 1
TOS-MYY 1
ALF-KUL 1
KSU-BOD 1
AES-BOS 1
ANX-STR 1
SSJ-BOD 1
KRS-FLL 1
AES-REC 1
SVG-CUU 1
AES-TPE 1
SVG-CUN 1
KRS-FAO 1
SVG-GRR 1
KRS-FOR 1
HAU-FOR 1
MOL-BLQ 1
OSL-FDH 1
SKN-LHR 1
LKN-LLA 1
MQN-BRE 1
BOO-VKO 1
TRD-CSX 1
OSL-CSX 1
MJF-BRE 1
TRD-AGH 1
KSU-LLA 1
SVG-FLN 1
MEH-ZRH 1
ANX-DUS 1
KRS-DRS 1
MQN-SDL 1
FRO-BRU 1
BVG-VIE 1
MOL-LLA 1
HAU-LOS 1
BOO-KTW 1
TOS-BOD 1
OSL-ORY 1
HOV-OSD 1
BGO-LPI 1
LKL-RNN 1
OSL-TAC 1
BGO-ABV 1
SDN-BRU 1
ALF-KBP 1
TOS-KHE 1
TOS-DNK 1
BOO-EWR 1
SVG-ALA 1
HAU-LIN 1
ANX-LPA 1
TOS-TUN 1
HFT-BRE 1
OSL-CCU 1
