route,change
OSL-CPH 4.14
BGO-HEL 4.12
SVG-CPH 4.12
TOS-WAW 4.1
HAU-GDN 4.07
OSL-PRG 4.05
TOS-AAL 4.04
SVJ-CPH 4.0
SDN-CPH 4.0
MJF-CPH 4.0
OSL-ABV 4.0
OSL-INV 4.0
SVG-SJJ 4.0
BGO-IBZ 4.0
OSL-SCQ 4.0
FRO-HEL 4.0
BGO-RNS 4.0
FRO-CEB 4.0
OSL-FRU 4.0
BOO-MAD 4.0
MOL-ATH 4.0
OSL-BEL 4.0
FRO-ZAG 4.0
AES-BHX 4.0
FRO-TLL 4.0
KRS-IKA 4.0
SVG-RNS 4.0
HOV-AAL 4.0
BGO-SXB 4.0
LYR-MAN 4.0
SSJ-ABZ 4.0
TRD-POZ 4.0
SVG-TPA 4.0
SVG-TRN 4.0
OSL-SJO 4.0
TOS-VLC 4.0
OSL-AAR 3.97
LKL-CPH 3.93
OSL-FAE 3.92
AES-ZRH 3.91
OSL-KUL 3.9
OSL-KUO 3.89
TRD-AAR 3.89
OSL-BRI 3.86
KKN-CPH 3.83
BGO-CGK 3.83
KSU-GDN 3.8
OSL-SZZ 3.8
TRD-FAE 3.8
BGO-ZRH 3.79
OSL-FAO 3.79
OSL-SPU 3.78
SVG-HEL 3.76
TOS-ABZ 3.75
AES-SPU 3.75
TRD-EWR 3.75
BGO-SZZ 3.74
AES-CPH 3.72
OSL-SZG 3.71
BGO-BSL 3.71
MOL-SXF 3.71
OSL-VAR 3.69
AES-FCO 3.67
KKN-AAR 3.67
EVE-HEL 3.67
TOS-OPO 3.6
KSU-VNO 3.6
BOO-CPH 3.59
BGO-nan 3.56
SVG-KUL 3.55
BGO-ALC 3.54
OSL-SYD 3.54
HAU-AAR 3.5
MOL-VNO 3.5
OSL-LBA 3.5
MOL-HEL 3.5
BGO-VGO 3.5
MJF-AMS 3.5
BOO-LYS 3.5
OSL-BOD 3.46
OSL-PSA 3.43
TRD-BOD 3.43
BGO-AGP 3.43
OSL-CAG 3.42
SVG-ALC 3.4
KRS-GDN 3.4
SVG-ODS 3.4
MOL-FRA 3.38
ALF-CPH 3.33
TRD-KEF 3.33
SVG-ZRH 3.33
AES-HEL 3.33
KSU-CEB 3.33
TRD-GIG 3.33
KKN-AMS 3.33
BGO-OKC 3.33
OSL-SAW 3.33
OSL-DAR 3.32
SVG-MRS 3.31
OSL-MPL 3.31
TRD-ZRH 3.3
TOS-ALC 3.3
OSL-BOJ 3.3
OSL-ZAG 3.29
BGO-AAR 3.26
TRD-AGP 3.25
SVG-SKG 3.25
SVG-GRU 3.25
TRD-MSQ 3.25
BGO-RNN 3.25
BGO-CDG 3.25
OSL-CTA 3.23
OSL-LCA 3.23
OSL-ALC 3.21
OSL-ZRH 3.2
BGO-SPU 3.2
TRD-SPU 3.2
BDU-ZRH 3.2
TOS-MNL 3.19
OSL-NTE 3.17
OSL-YYT 3.15
EVE-AAL 3.13
BGO-GLA 3.11
TOS-BCN 3.11
SVG-SPU 3.07
AES-VCE 3.04
OSL-OTP 3.04
BGO-LPA 3.03
OSL-BES 3.0
TOS-AGP 3.0
AES-WAW 3.0
OSL-YHZ 3.0
EVE-AAR 3.0
BGO-LBA 3.0
EVE-ABZ 3.0
BGO-NAP 3.0
OSL-DIY 3.0
FRO-GLA 3.0
BGO-BEY 3.0
SDN-RIX 3.0
ALF-VNO 3.0
TRD-ATL 3.0
OSL-BAH 3.0
ALF-PLQ 3.0
OSL-TUL 3.0
KRS-MEX 3.0
AES-OVD 3.0
KRS-ICN 3.0
KRS-DEL 3.0
BGO-MME 3.0
OSL-BZN 3.0
SVG-MME 3.0
AES-CTA 3.0
BOO-IST 3.0
TRD-UME 3.0
BGO-GRZ 3.0
OSL-TSR 3.0
ALF-WAW 3.0
BDU-VNO 3.0
FDE-BLL 3.0
SVG-BIQ 3.0
KRS-SKG 3.0
SVG-PHX 3.0
EVE-NCE 3.0
HOV-AAR 3.0
KSU-PMI 3.0
SVG-SZF 3.0
BGO-YYC 3.0
BGO-SEA 3.0
KKN-FAE 3.0
MJF-KEF 3.0
OSL-CAK 3.0
SVG-SZZ 2.94
OSL-GRU 2.94
OSL-HGA 2.94
SVG-KTW 2.93
BOO-AAL 2.92
OSL-KHI 2.92
KKN-GDN 2.91
AES-ZAG 2.89
SVG-ZAG 2.87
BGO-IST 2.86
BOO-AGP 2.83
OSL-BSB 2.82
BOO-GDN 2.82
OSL-HND 2.76
OSL-OUL 2.75
OSL-GRZ 2.75
OSL-BIQ 2.75
SVG-ICN 2.75
OSL-HTY 2.75
OSL-OKC 2.75
TRD-ALC 2.73
OSL-WRO 2.73
EVE-OTP 2.72
OSL-DFW 2.72
TOS-KRK 2.71
TRD-AAL 2.7
FRO-CPH 2.7
OSL-BIO 2.69
BGO-KUN 2.67
TRD-DBV 2.67
BGO-BES 2.67
BGO-SYY 2.67
OSL-ILM 2.67
BGO-ISU 2.67
SVG-IAH 2.65
OSL-LUN 2.65
SSJ-CPH 2.64
