route,baggage_amount
BGO-TKU 3
BGO-BIQ 3
SVG-TYS 3
TRD-GOA 3
BGO-YYT 3
HFT-DOH 3
LKN-TLL 3
MEH-RIX 3
TOS-ESB 3
HAU-PRG 3
MOL-MXP 3
BGO-MQM 3
BGO-TVC 3
OSL-PBH 3
ANX-RIX 3
EVE-DRS 3
KRS-SXM 3
SVG-PVG 3
TRD-OKC 3
SSJ-FAE 3
TRD-LSI 3
OSL-CKY 3
RVK-AAL 3
KRS-NWI 3
BGO-SVQ 3
KRS-GIB 3
KSU-MSQ 3
TOS-DME 3
BGO-JNB 3
SVG-IMT 3
LYR-BRU 3
BGO-CLT 3
KSU-MAD 3
SVG-PIT 3
OSL-AVL 3
OSL-ERZ 3
KRS-ATL 3
SVG-VGO 3
MJF-PMI 3
OSL-HSV 3
OSL-GUM 3
BOO-MRS 3
AES-GOH 3
TRD-YYC 3
SVG-KGS 3
SVG-LBV 3
KRS-DTW 3
BGO-BOI 3
KRS-AGH 3
BJF-GDN 3
BNN-CEB 3
FRO-CRK 3
BGO-EFL 3
BGO-KSC 3
BOO-JFK 3
HOV-ATH 3
MQN-MUC 3
SSJ-FRA 2
BVG-RIX 2
SVJ-ALC 2
HFT-AGP 2
OSL-SMF 2
MOL-GOT 2
TRD-FUE 2
OSL-FUE 2
TRD-VBY 2
KRS-KOI 2
OSL-KOI 2
BGO-PHX 2
SOG-TXL 2
BGO-ATL 2
KKN-ZAG 2
ALF-MAD 2
ALF-BUD 2
HFT-ODS 2
OSL-ZAQ 2
SKN-FAE 2
OSL-CIU 2
BGO-SDQ 2
HFT-LLA 2
TOS-ISB 2
BOO-HGA 2
HAU-PMI 2
HAU-BOM 2
KSU-LYS 2
BGO-YQX 2
OSL-LMN 2
MOL-ZAG 2
AES-PMO 2
BDU-MAD 2
LKL-KEF 2
BGO-CVG 2
SKN-SZZ 2
SKN-HAM 2
BGO-HKG 2
MOL-ORK 2
HAU-SDU 2
SVG-SUF 2
KSU-ATH 2
BNN-GOT 2
OSL-SHV 2
KKN-TLL 2
HOV-TXL 2
OSL-POL 2
HOV-TPA 2
SOG-WAW 2
KRS-PNH 2
BGO-PNH 2
BGO-KOI 2
SKN-RIX 2
KRS-BRE 2
KSU-GZP 2
BGO-OUL 2
LKN-KRK 2
OSL-MID 2
HOV-OPO 2
TRD-DOH 2
AES-CAI 2
ALF-ALC 2
OSL-LBV 2
TOS-DIY 2
KRS-AUA 2
SVG-CVG 2
SVG-THE 2
OSL-LRS 2
EVE-CHQ 2
BGO-RZE 2
MOL-BRU 2
BDU-GVA 2
KRS-RNN 2
OSL-ORF 2
KSU-GIG 2
MQN-ZRH 2
OSL-CAS 2
TRD-BRI 2
TRD-PGF 2
KRS-DAR 2
OSY-ATH 2
ALF-ATH 2
FRO-LSI 2
BOO-MMX 2
BGO-KHI 2
BGO-SDF 2
SDN-OPO 2
HFT-SPU 2
BGO-KIN 2
OSL-GRB 2
TRD-SYD 2
TRD-STL 2
SSJ-ZRH 2
SVG-MUX 2
BNN-MRS 2
OSL-MYR 2
BDU-ADD 2
HAU-SKG 2
OSL-MCZ 2
BOO-FAO 2
HAU-HER 2
KKN-BCN 2
OSL-RJK 2
BGO-TLN 2
HFT-VNO 2
FDE-VNO 2
BVG-nan 2
MOL-BIO 2
SVG-MOB 2
SVG-DSS 2
FDE-ZRH 2
BDU-NCE 2
ANX-EDI 2
EVE-MAD 2
EVE-OPO 2
HAU-NCE 2
HAU-MIA 2
AES-MSQ 2
AES-HKG 2
OSL-MFR 2
TOS-KRT 2
TRD-CKY 2
SVG-FAY 2
MEH-BUD 2
EVE-LJU 2
ANX-AAR 2
BGO-PHL 2
TOS-SZZ 2
SVJ-TLL 2
KRS-SZZ 2
HAU-HGA 2
AES-VSA 2
FRO-ALC 2
MQN-BIO 2
BDU-KRK 2
ALF-SKG 2
MOL-LCG 2
EVE-SPU 2
SVG-MLE 2
TRD-EBL 2
TRD-PHX 2
SVG-DAC 2
VDS-AAR 2
KKN-WAW 2
VDS-ZRH 2
BOO-VLC 2
BGO-SSA 2
OSL-MAO 2
BGO-MCZ 2
EVE-NCL 2
KRS-HSV 2
VDS-AAL 2
MOL-GOA 2
MOL-MAD 2
MEH-CPH 2
HAU-YYC 2
SVG-SLC 2
KSU-VCE 2
MQN-HAM 2
KRS-TGD 2
EVE-KBP 2
HAU-LFW 2
HFT-GVA 2
OSL-AMD 2
OSL-MAA 2
AES-MJT 2
TRD-COO 2
BDU-DRS 2
TRD-IAS 2
TRD-KTW 2
SVG-CFE 2
BDU-IKA 2
KRS-JIB 2
AES-EFL 2
OSL-BMI 2
OSL-AGS 2
SVG-TBS 2
EVE-SGF 2
BOO-TLS 2
HOV-ZRH 2
HVG-RIX 2
FRO-STR 2
LYR-PRG 2
ANX-VNO 2
BGO-TUL 2
BOO-JUB 2
OSL-MKE 2
EVE-SZZ 2
SVJ-AAR 2
AES-YYZ 2
TRD-BZN 2
OSL-SAV 2
TRD-MMX 2
SSJ-PLQ 2
KSU-STR 2
BDU-HAJ 2
BGO-ROV 2
AES-KUL 2
BGO-ROC 2
SVG-JAX 2
BNN-BRU 2
SVJ-CDG 2
SVG-CWB 2
LYR-KRK 2
AES-DXB 2
HAU-SZZ 1
KSU-CAI 1
HAU-FCO 1
SVG-BOI 1
BJF-VNO 1
BDU-GDN 1
MQN-PLQ 1
BNN-SXF 1
OSL-SRQ 1
BGO-JAX 1
HFT-LGW 1
AES-BRI 1
TRD-CRP 1
BDU-MRS 1
BOO-DBV 1
KRS-HKG 1
OSL-PGF 1
TRD-PDX 1
SVG-MAO 1
ALF-OTP 1
AES-SDQ 1
HAU-SAW 1
OSL-JHS 1
TRD-BUF 1
TRD-ORK 1
FDE-OPO 1
SSJ-WAW 1
SVG-NSI 1
LKN-RNN 1
BOO-RNN 1
HAA-AAL 1
SVG-FSD 1
FRO-VAR 1
KKN-BEG 1
HOV-SDU 1
HOV-PER 1
SKN-YHZ 1
BOO-YHZ 1
RVK-BRU 1
OSL-MSN 1
KKN-ATH 1
TRD-AJU 1
OSL-ABF 1
EVE-IAH 1
SVG-YEG 1
HAU-AGH 1
FRO-MAD 1
BGO-CMB 1
AES-SLZ 1
OSL-SLZ 1
MEH-VNO 1
MQN-VNO 1
OSL-BGR 1
SVG-DLM 1
SVG-BIA 1
TRD-ISB 1
SSJ-ALC 1
SVG-LMN 1
ALF-FCO 1
SVG-KIX 1
OSL-SBZ 1
EVE-GLA 1
AES-PSA 1
BDU-MXP 1
BGO-SAW 1
AES-MPL 1
SKN-AAR 1
HOV-ADD 1
TRD-FLN 1
AES-NVT 1
BNN-SOF 1
TOS-SYD 1
AES-SAN 1
FDE-SYD 1
TRD-TVC 1
VDS-KEF 1
TRD-GPT 1
TRD-EZE 1
TOS-BOJ 1
TOS-IAD 1
MJF-BLQ 1
ALF-LIS 1
SVG-JAN 1
TOS-FMO 1
SDN-CDG 1
HAU-NAP 1
HOV-TLS 1
SVG-MMX 1
OSL-SXM 1
SVG-ORF 1
OSL-ROA 1
MQN-DOH 1
FDE-MXP 1
KRS-COO 1
OSL-DNZ 1
TOS-MIA 1
SVG-YQX 1
SVG-BRI 1
HOV-VIE 1
AES-PMI 1
BDU-ATH 1
BDU-BLQ 1
MQN-MAD 1
ANX-NWI 1
TOS-NWI 1
HAU-MBJ 1
SVG-SYR 1
SVG-CLY 1
OSY-ARN 1
KRS-CME 1
BGO-MHD 1
BGO-DAL 1
BNN-MLE 1
LYR-BRE 1
HOV-DRS 1
BNN-MNL 1
SVJ-KEF 1
OSL-KIN 1
SVG-POA 1
BDU-LSI 1
