route,change
OSL-SVJ 2.76
SVJ-TRD 2.76
ANX-HFT 2.75
FDE-SVJ 2.75
RVK-OSL 2.75
SVJ-SVG 2.74
LYR-OSL 2.74
KRS-TOS 2.74
OSL-TOS 2.72
OSL-LKL 2.72
BNN-TOS 2.69
OSL-SKN 2.69
OSL-BNN 2.68
OSL-BOO 2.68
OSL-EVE 2.68
MJF-TRD 2.67
EVE-BGO 2.67
TRD-SKN 2.67
KKN-MEH 2.67
SVJ-BNN 2.67
AES-VDS 2.67
OSL-LKN 2.66
SDN-OSL 2.66
SSJ-OSL 2.65
BOO-BGO 2.65
BDU-OSL 2.65
BDU-AES 2.61
RVK-SVG 2.61
LYR-SVG 2.6
HFT-ANX 2.6
MOL-LYR 2.6
SOG-LKN 2.6
OSL-RRS 2.59
BGO-MEH 2.59
ALF-BGO 2.56
KKN-MOL 2.55
AES-BDU 2.55
LKL-OSL 2.53
ALF-HAU 2.53
OSL-KKN 2.51
KKN-VDS 2.51
SSJ-TRD 2.5
HAU-BOO 2.5
ANX-ALF 2.5
KRS-SOJ 2.5
SOG-BDU 2.5
SSJ-RVK 2.5
LKN-MOL 2.5
SOG-TRF 2.5
HVG-KKN 2.5
MEH-MOL 2.5
BJF-LKN 2.5
FDE-LKN 2.5
LKL-SDN 2.5
ANX-KKN 2.5
MOL-SSJ 2.5
TRD-LKN 2.48
BOO-LKN 2.48
VDS-BGO 2.48
SVG-MJF 2.48
HAU-LYR 2.47
SSJ-TOS 2.47
HFT-HAA 2.47
BDU-KRS 2.47
SVG-LKN 2.47
TRD-MEH 2.47
ALF-KRS 2.46
VDS-LKN 2.45
TRD-ANX 2.45
BOO-MOL 2.45
MJF-SVG 2.43
BGO-VDS 2.43
BNN-MOL 2.43
VDS-OSL 2.43
KSU-TOS 2.41
VDS-SVG 2.41
BGO-BOO 2.4
HOV-EVE 2.4
EVE-BJF 2.4
MOL-KRS 2.39
ANX-KRS 2.39
BGO-KKN 2.39
KRS-MOL 2.39
ANX-TOS 2.38
HVG-OSL 2.38
MOL-BOO 2.38
KSU-OSL 2.37
OSL-VDS 2.36
MEH-TOS 2.36
SVG-ALF 2.35
OSL-BDU 2.35
SVG-BDU 2.35
BOO-SKN 2.33
HAU-KKN 2.33
LKL-MOL 2.33
KKN-MQN 2.33
MQN-ANX 2.33
KSU-ANX 2.33
KSU-LYR 2.33
SVJ-BGO 2.31
BDU-BGO 2.31
BOO-HAU 2.3
BVG-TOS 2.3
OSL-OSY 2.29
BOO-HVG 2.28
OSL-LYR 2.27
OSL-ALF 2.26
TOS-MOL 2.26
MOL-TRF 2.26
SVG-SKN 2.26
TOS-SVG 2.26
LKL-TRD 2.25
LKL-HAU 2.25
VDS-TRF 2.25
ALF-FRO 2.25
BJF-ALF 2.25
KSU-LKN 2.25
BVG-LKN 2.25
BNN-FRO 2.25
FRO-LKN 2.25
SVG-BJF 2.25
MJF-LKL 2.25
SVJ-KSU 2.25
TOS-KRS 2.25
KKN-KRS 2.24
OSL-VAW 2.24
HAU-ALF 2.22
KRS-ANX 2.22
TOS-OSY 2.22
OSL-KRS 2.22
OSL-SVG 2.22
OSL-SDN 2.21
BJF-OSL 2.21
OSL-SSJ 2.21
SDN-BOO 2.2
LKL-AES 2.2
FDE-KKN 2.2
VDS-AES 2.2
OSL-TRD 2.2
BVG-OSL 2.2
TOS-TRD 2.19
VDS-TRD 2.18
TOS-VAW 2.18
KKN-BGO 2.17
RET-SVJ 2.17
SVJ-SSJ 2.17
